speeds,initial_position,vehicles_dam,sim_dam,crashed_happened,sim_score,expected_score,exception,vehicles_damage_full,sim_damage_full
"[{'v1': 53.252082825749525}, {'v2': 45.43994838573048}]","[{'v1': [0.6811674358750477, 11.545788038082058, 0]}, {'v2': [0.9195760384313144, 15.394384050776079, 0]}]","[{'v1': ['M', 'FL']}, {'v2': ['FR']}]","[{'v1': ['M', 'FL']}, {'v2': ['FR']}]",1,1.7,1.7,,"[{'v1': [{'name': 'M', 'damage': 0.0037903637291347766}, {'name': 'FL', 'damage': 0.05673758865248227}]}, {'v2': [{'name': 'FR', 'damage': 0.288}]}]","{'v1': [{'name': 'M', 'damage': 0.0037903637291347766}, {'name': 'FL', 'damage': 0.05673758865248227}], 'v2': [{'name': 'FR', 'damage': 0.288}]}"
"[{'v1': 29.0}, {'v2': 39.0}]","[{'v1': [0.6811674358750477, 11.545788038082058, 0]}, {'v2': [0.9195760384313144, 15.394384050776079, 0]}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-3.8554158279774735,1.7,,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
