v1,v2,score
52.87834980396255,23.19443380480807,1.4
52.87834980396255,23.19443380480807,1.4
52.87834980396255,23.19443380480807,1.4
52.87834980396255,23.19443380480807,1.4
52.87834980396255,23.19443380480807,1.4
52.87834980396255,23.19443380480807,1.4
52.87834980396255,23.19443380480807,1.4
52.87834980396255,23.19443380480807,1.4
52.87834980396255,23.19443380480807,1.4
52.87834980396255,23.19443380480807,1.4
52.87834980396255,23.19443380480807,1.4
52.87834980396255,23.19443380480807,1.4
52.87834980396255,23.19443380480807,1.4
52.87834980396255,23.19443380480807,1.4
52.87834980396255,23.19443380480807,1.4
52.87834980396255,23.19443380480807,1.4
52.87834980396255,23.19443380480807,1.4
52.87834980396255,23.19443380480807,1.4
52.87834980396255,23.19443380480807,1.4
52.87834980396255,23.19443380480807,1.4
52.87834980396255,23.19443380480807,1.4
52.87834980396255,23.19443380480807,1.4
52.87834980396255,23.19443380480807,1.4
52.87834980396255,23.19443380480807,1.4
52.87834980396255,23.19443380480807,1.4
48.0,40.0,1.5999999999999999
48.0,40.0,1.5999999999999999
48.0,40.0,1.5999999999999999
48.0,40.0,1.5999999999999999
48.0,40.0,1.5999999999999999
48.0,40.0,1.5999999999999999
