v1,v2,score
13.263638705299877,15.219178023020962,1.9
13.263638705299877,15.219178023020962,1.9
13.263638705299877,15.219178023020962,1.9
13.263638705299877,15.219178023020962,2.0
13.263638705299877,15.219178023020962,2.0
13.263638705299877,15.219178023020962,2.0
13.263638705299877,15.219178023020962,2.0
13.263638705299877,15.219178023020962,2.0
13.263638705299877,15.219178023020962,2.0
13.263638705299877,15.219178023020962,2.0
13.263638705299877,15.219178023020962,2.0
13.263638705299877,15.219178023020962,2.0
13.263638705299877,15.219178023020962,2.0
13.263638705299877,15.219178023020962,2.0
13.263638705299877,15.219178023020962,2.0
13.263638705299877,15.219178023020962,2.0
13.263638705299877,15.219178023020962,2.0
13.263638705299877,15.219178023020962,2.0
13.263638705299877,15.219178023020962,2.0
13.263638705299877,15.219178023020962,2.0
13.263638705299877,15.219178023020962,2.0
13.263638705299877,15.219178023020962,2.0
13.263638705299877,15.219178023020962,2.0
13.263638705299877,15.219178023020962,2.0
13.263638705299877,15.219178023020962,2.0
13.263638705299877,15.219178023020962,2.0
13.263638705299877,15.219178023020962,2.0
13.263638705299877,15.219178023020962,2.0
13.263638705299877,15.219178023020962,2.0
13.263638705299877,15.219178023020962,2.0
13.263638705299877,15.219178023020962,2.0
