v1,v2,score
54.241366197211995,11.263893700269636,1.7999999999999998
54.241366197211995,11.263893700269636,1.7999999999999998
54.241366197211995,11.263893700269636,1.7999999999999998
54.241366197211995,11.263893700269636,1.7999999999999998
54.241366197211995,11.263893700269636,1.7999999999999998
54.241366197211995,11.263893700269636,1.7999999999999998
54.241366197211995,11.263893700269636,1.7999999999999998
54.241366197211995,11.263893700269636,1.7999999999999998
54.241366197211995,11.263893700269636,1.7999999999999998
54.241366197211995,11.263893700269636,1.7999999999999998
54.241366197211995,11.263893700269636,1.7999999999999998
54.241366197211995,11.263893700269636,1.7999999999999998
54.241366197211995,11.263893700269636,1.7999999999999998
54.241366197211995,11.263893700269636,1.7999999999999998
54.241366197211995,11.263893700269636,1.7999999999999998
54.241366197211995,11.263893700269636,1.7999999999999998
54.241366197211995,11.263893700269636,1.7999999999999998
54.241366197211995,11.263893700269636,1.7999999999999998
20.0,21.0,1.9
20.0,21.0,1.9
20.0,21.0,1.9
20.0,21.0,1.9
20.0,21.0,1.9
20.0,21.0,1.9
20.0,21.0,1.9
20.0,21.0,1.9
20.0,21.0,1.9
20.0,21.0,1.9
20.0,21.0,1.9
20.0,21.0,1.9
20.0,21.0,1.9
